Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,,
2018,11,6,17,0,19,25,21,0,0,0.251,85.53,2.9,27.6,21,19,25,21,67.28,0.15,1009,303,0.7,N/A,16.807
2018,11,6,18,0,0,0,0,1,0,0.251,98.89,2.9,26.7,19.7,0,0,0,65.39,0.15,1010,302,0.6,N/A,10.584
2018,11,6,19,0,0,0,0,0,0,0.251,112.4,2.9,26.4,19.1,0,0,0,64.24,0.15,1011,303,0.5,N/A,6.125
2018,11,6,20,0,0,0,0,0,0,0.251,126.09,3,26.1,18.6,0,0,0,63.46,0.15,1012,310,0.3,N/A,1.323
2018,11,6,21,0,0,0,0,0,0,0.251,139.85,3,25.7,18.4,0,0,0,64.25,0.15,1012,327,0.2,N/A,0.392
2018,11,6,22,0,0,0,0,0,0,0.251,153.52,3,25.3,18.2,0,0,0,64.94,0.15,1012,67,0.1,N/A,0.049
2018,11,6,23,0,0,0,0,1,0,0.251,166.48,3.1,24.8,18.2,0,0,0,66.96,0.15,1012,111,0.3,N/A,1.323
2018,11,7,0,0,0,0,0,1,0,0.251,172.2,3.1,24,18.4,0,0,0,71.08,0.15,1012,112,0.5,N/A,6.125
2018,11,7,1,0,0,0,0,0,0,0.251,161.67,3.1,23.5,18.9,0,0,0,75.4,0.15,1011,111,0.6,N/A,10.584
2018,11,7,2,0,0,0,0,1,0,0.251,148.27,3.1,23,19.1,0,0,0,78.94,0.15,1011,112,0.7,N/A,16.807
2018,11,7,3,0,0,0,0,0,0,0.251,134.55,3.1,22.5,19.2,0,0,0,81.68,0.15,1011,110,0.7,N/A,16.807
2018,11,7,4,0,0,0,0,0,0,0.251,120.81,3,22.1,19.2,0,0,0,83.44,0.15,1011,107,0.7,N/A,16.807
2018,11,7,5,0,0,0,0,0,0,0.251,107.19,3,21.7,19,0,0,0,84.85,0.15,1012,100,0.7,N/A,16.807
2018,11,7,6,0,0,0,0,1,0,0.251,93.8,3,21.3,19.1,0,0,0,87.53,0.15,1013,86,0.6,N/A,10.584
2018,11,7,7,0,62,77,74,3,3,0.251,80.71,3,22.4,20.1,49,0,49,86.82,0.15,1014,65,0.9,N/A,35.721
2018,11,7,8,0,175,247,266,3,3,0.252,68.4,3,23.8,20.4,24,0,24,81.38,0.15,1015,47,1.3,N/A,107.653
2018,11,7,9,0,300,215,417,3,0,0.252,57.12,3.1,26.4,20.4,43,0,43,69.76,0.15,1015,45,1.3,N/A,107.653
2018,11,7,10,0,377,269,558,3,0,0.254,47.68,3.1,28.2,20.5,135,0,135,62.99,0.15,1015,43,1.1,N/A,65.219
2018,11,7,11,0,419,299,643,3,0,0.255,41.39,3.2,29.2,20.5,186,4,189,59.64,0.15,1014,28,1,N/A,49
2018,11,7,12,0,429,304,663,3,0,0.256,39.77,3.2,29.6,20.6,381,154,499,58.36,0.15,1013,12,1.1,N/A,65.219
2018,11,7,13,0,408,283,614,1,0,0.257,43.37,3.3,29.7,20.5,408,283,614,57.63,0.15,1012,0,1.2,N/A,84.672
2018,11,7,14,0,355,237,504,0,0,0.258,51.07,3.3,29.4,20.3,355,237,504,57.99,0.15,1012,351,1.2,N/A,84.672
2018,11,7,15,0,263,166,342,0,0,0.259,61.36,3.2,28.8,20.3,263,166,342,60.24,0.15,1011,348,1,N/A,49
2018,11,7,16,0,130,77,152,0,0,0.259,73.12,3.1,28.2,20.4,130,77,152,62.75,0.15,1011,357,0.8,N/A,25.088
2018,11,7,17,0,10,5,10,0,0,0.26,85.64,3.1,26.7,21.2,10,5,10,71.92,0.15,1012,14,0.6,N/A,10.584
2018,11,7,18,0,0,0,0,0,0,0.261,98.99,3,25.7,20.7,0,0,0,73.8,0.15,1012,28,0.7,N/A,16.807
2018,11,7,19,0,0,0,0,0,0,0.261,112.48,2.9,24.9,20.5,0,0,0,76.56,0.15,1013,37,0.8,N/A,25.088
2018,11,7,20,0,0,0,0,0,0,0.261,126.17,2.9,24.2,20.4,0,0,0,79.31,0.15,1014,42,0.8,N/A,25.088
2018,11,7,21,0,0,0,0,0,0,0.26,139.93,2.9,23.4,20.3,0,0,0,82.66,0.15,1014,47,0.8,N/A,25.088
2018,11,7,22,0,0,0,0,0,0,0.26,153.61,2.8,22.7,20.2,0,0,0,85.59,0.15,1014,50,0.8,N/A,25.088
2018,11,7,23,0,0,0,0,0,0,0.26,166.63,2.8,22,20,0,0,0,88.26,0.15,1013,53,0.8,N/A,25.088
2018,11,8,0,0,0,0,0,1,0,0.26,172.49,2.8,21.4,19.8,0,0,0,90.43,0.15,1013,55,0.8,N/A,25.088
2018,11,8,1,0,0,0,0,0,0,0.261,161.81,2.7,20.9,19.5,0,0,0,91.86,0.15,1012,55,0.8,N/A,25.088
2018,11,8,2,0,0,0,0,0,0,0.261,148.38,2.7,20.4,19.3,0,0,0,93.39,0.15,1012,55,0.8,N/A,25.088
2018,11,8,3,0,0,0,0,0,0,0.261,134.65,2.7,20,19.1,0,0,0,94.42,0.15,1012,52,0.8,N/A,25.088
2018,11,8,4,0,0,0,0,0,0,0.261,120.91,2.7,19.6,18.9,0,0,0,95.6,0.15,1012,47,0.8,N/A,25.088
2018,11,8,5,0,0,0,0,0,0,0.261,107.3,2.6,19.2,18.7,0,0,0,96.65,0.15,1012,43,0.8,N/A,25.088
2018,11,8,6,0,0,0,0,0,0,0.26,93.93,2.6,19,18.5,0,0,0,97.1,0.15,1013,40,0.8,N/A,25.088
2018,11,8,7,0,46,30,51,0,0,0.259,80.86,2.6,20.5,18.9,46,30,51,90.48,0.15,1014,38,1.6,N/A,200.704
2018,11,8,8,0,188,130,235,0,0,0.259,68.57,2.6,21.9,19.2,188,130,235,84.71,0.15,1015,32,1.7,N/A,240.737
2018,11,8,9,0,299,231,423,0,0,0.259,57.33,2.6,25,19.3,299,231,423,70.79,0.15,1015,32,1.6,N/A,200.704
2018,11,8,10,0,365,312,574,0,0,0.258,47.93,2.5,27.4,19.3,365,312,574,61.31,0.15,1014,29,1.5,N/A,165.375
2018,11,8,11,0,395,360,664,0,0,0.258,41.67,2.5,28.5,19.2,395,360,664,57.03,0.15,1013,15,1.4,N/A,134.456
2018,11,8,12,0,376,419,697,0,0,0.258,40.07,2.5,29.3,18.8,376,419,697,53.38,0.15,1012,355,1.3,N/A,107.653
2018,11,8,13,0,348,410,646,0,0,0.258,43.63,2.5,29.6,18.6,348,410,646,51.6,0.15,1011,337,1.3,N/A,107.653
2018,11,8,14,0,304,374,537,0,0,0.258,51.29,2.5,29.6,18.4,304,374,537,51.14,0.15,1010,323,1.3,N/A,107.653
2018,11,8,15,0,237,290,375,0,0,0.258,61.53,2.5,29.1,18.6,237,290,375,53.13,0.15,1010,311,1.2,N/A,84.672
2018,11,8,16,0,137,161,184,0,0,0.257,73.25,2.4,28,19.1,137,161,184,58.35,0.15,1010,305,1.1,N/A,65.219
2018,11,8,17,0,16,16,17,0,0,0.257,85.75,2.4,25.4,20.6,16,16,17,74.59,0.15,1010,308,0.8,N/A,25.088
2018,11,8,18,0,0,0,0,0,0,0.257,99.09,2.4,24.2,19.4,0,0,0,74.71,0.15,1011,315,0.9,N/A,35.721
2018,11,8,19,0,0,0,0,0,0,0.256,112.56,2.3,23.3,19.1,0,0,0,77.37,0.15,1011,324,0.9,N/A,35.721
2018,11,8,20,0,0,0,0,0,0,0.255,126.24,2.3,22.5,18.8,0,0,0,79.43,0.15,1012,332,0.9,N/A,35.721
2018,11,8,21,0,0,0,0,0,0,0.255,139.99,2.2,21.9,18.3,0,0,0,80.01,0.15,1012,343,0.8,N/A,25.088
2018,11,8,22,0,0,0,0,0,0,0.255,153.69,2.2,21.4,17.8,0,0,0,80.21,0.15,1012,358,0.8,N/A,25.088
2018,11,8,23,0,0,0,0,0,0,0.255,166.78,2.2,20.9,17.4,0,0,0,80.66,0.15,1011,16,0.7,N/A,16.807
2018,11,9,0,0,0,0,0,0,0,0.254,172.76,2.2,20.5,17.1,0,0,0,81,0.15,1011,34,0.7,N/A,16.807
2018,11,9,1,0,0,0,0,0,0,0.253,161.95,2.1,20.1,16.9,0,0,0,81.65,0.15,1011,48,0.6,N/A,10.584
2018,11,9,2,0,0,0,0,0,0,0.253,148.49,2.1,19.8,16.6,0,0,0,81.99,0.15,1011,56,0.5,N/A,6.125
2018,11,9,3,0,0,0,0,0,0,0.253,134.75,2.1,19.6,16.4,0,0,0,81.7,0.15,1011,59,0.5,N/A,6.125
2018,11,9,4,0,0,0,0,0,0,0.252,121.02,2,19.3,16.2,0,0,0,82.21,0.15,1011,52,0.4,N/A,3.136
2018,11,9,5,0,0,0,0,0,0,0.252,107.42,2,19.1,16.1,0,0,0,82.51,0.15,1011,41,0.4,N/A,3.136
2018,11,9,6,0,0,0,0,0,0,0.251,94.06,1.9,18.7,16,0,0,0,84.35,0.15,1012,30,0.5,N/A,6.125
2018,11,9,7,0,60,85,73,0,0,0.25,81,1.9,19.6,17.2,60,85,73,85.82,0.15,1013,24,0.6,N/A,10.584
2018,11,9,8,0,171,268,268,0,0,0.25,68.75,1.9,21.2,17.3,171,268,268,78.49,0.15,1013,19,0.9,N/A,35.721
2018,11,9,9,0,258,351,446,0,0,0.251,57.54,1.9,24.8,16.7,258,351,446,60.65,0.15,1013,9,1.1,N/A,65.219
2018,11,9,10,0,304,434,594,0,0,0.252,48.18,2,26.9,15.9,304,434,594,50.98,0.15,1013,2,1.3,N/A,107.653
2018,11,9,11,0,324,485,685,0,0,0.253,41.95,2,27.9,15.8,324,485,685,47.75,0.15,1012,357,1.3,N/A,107.653
2018,11,9,12,0,299,553,721,0,0,0.254,40.35,2,28.5,15.8,299,553,721,46.1,0.15,1010,348,1.2,N/A,84.672
2018,11,9,13,0,284,540,674,0,0,0.255,43.88,2,28.9,15.8,284,540,674,44.99,0.15,1009,335,1.1,N/A,65.219
2018,11,9,14,0,255,488,559,0,0,0.256,51.5,2.1,28.9,15.8,255,488,559,44.98,0.15,1009,318,0.9,N/A,35.721
2018,11,9,15,0,208,387,392,0,0,0.256,61.7,2.1,28.5,16,208,387,392,46.62,0.15,1009,298,1,N/A,49
2018,11,9,16,0,130,226,194,0,0,0.256,73.39,2.1,27.3,16.5,130,226,194,51.66,0.15,1009,290,1,N/A,49
2018,11,9,17,0,18,28,20,0,0,0.256,85.86,2.1,24.5,18.3,18,28,20,68.39,0.15,1009,289,0.8,N/A,25.088
2018,11,9,18,0,0,0,0,0,0,0.255,99.17,2.1,23.1,17,0,0,0,68.51,0.15,1010,291,0.9,N/A,35.721
2018,11,9,19,0,0,0,0,0,0,0.255,112.64,2.1,22.3,16.6,0,0,0,70.22,0.15,1010,296,0.9,N/A,35.721
2018,11,9,20,0,0,0,0,0,0,0.254,126.3,2,21.5,16.3,0,0,0,72.13,0.15,1011,302,0.9,N/A,35.721
2018,11,9,21,0,0,0,0,0,0,0.253,140.06,2,21,15.9,0,0,0,72.66,0.15,1011,307,0.9,N/A,35.721
2018,11,9,22,0,0,0,0,0,0,0.253,153.76,2,20.5,15.6,0,0,0,73.35,0.15,1011,312,0.8,N/A,25.088
2018,11,9,23,0,0,0,0,0,0,0.252,166.91,2.1,20.1,15.3,0,0,0,73.94,0.15,1011,315,0.8,N/A,25.088
2018,11,10,0,0,0,0,0,0,0,0.252,173.04,2.1,19.5,15.1,0,0,0,75.92,0.15,1010,315,0.8,N/A,25.088
2018,11,10,1,0,0,0,0,0,0,0.252,162.08,2.1,19,15,0,0,0,77.57,0.15,1010,314,0.8,N/A,25.088
2018,11,10,2,0,0,0,0,0,0,0.252,148.59,2.1,18.5,14.9,0,0,0,79.57,0.15,1010,310,0.8,N/A,25.088
2018,11,10,3,0,0,0,0,0,0,0.251,134.85,2.2,18,14.8,0,0,0,81.35,0.15,1010,308,0.8,N/A,25.088
2018,11,10,4,0,0,0,0,0,0,0.251,121.12,2.2,17.5,14.6,0,0,0,83.24,0.15,1011,308,0.8,N/A,25.088
2018,11,10,5,0,0,0,0,0,0,0.25,107.53,2.1,17.1,14.5,0,0,0,84.58,0.15,1011,310,0.8,N/A,25.088
2018,11,10,6,0,0,0,0,0,0,0.249,94.19,2.2,16.9,14.4,0,0,0,85.44,0.15,1012,315,0.9,N/A,35.721
2018,11,10,7,0,60,106,77,0,0,0.248,81.15,2.2,18.6,15.5,60,106,77,82.27,0.15,1013,325,1.2,N/A,84.672
2018,11,10,8,0,160,312,272,0,0,0.248,68.93,2.2,20.6,15.5,160,312,272,72.59,0.15,1014,335,1.4,N/A,134.456
2018,11,10,9,0,216,463,463,0,0,0.247,57.75,2.2,24.3,16.1,216,463,463,60.24,0.15,1014,354,1.2,N/A,84.672
2018,11,10,10,0,244,559,615,0,0,0.247,48.42,2.2,27.2,16,244,559,615,50.26,0.15,1014,7,1.5,N/A,165.375
2018,11,10,11,0,252,618,710,0,0,0.246,42.23,2.2,28.2,16.2,252,618,710,48.23,0.15,1013,9,1.5,N/A,165.375
2018,11,10,12,0,260,620,730,0,0,0.245,40.63,2.2,28.7,16.3,260,620,730,47.19,0.15,1011,7,1.5,N/A,165.375
2018,11,10,13,0,244,611,683,0,0,0.244,44.13,2.3,28.9,16.4,244,611,683,46.69,0.15,1010,3,1.4,N/A,134.456
2018,11,10,14,0,218,569,571,0,0,0.242,51.7,2.3,28.8,16.4,218,569,571,47.12,0.15,1009,359,1.3,N/A,107.653
2018,11,10,15,0,184,449,396,0,0,0.242,61.86,2.3,28.4,16.4,184,449,396,48.34,0.15,1009,354,1.3,N/A,107.653
2018,11,10,16,0,118,292,201,0,0,0.242,73.52,2.2,27.3,17.4,118,292,201,54.65,0.15,1009,352,1,N/A,49
2018,11,10,17,0,21,47,24,0,0,0.242,85.96,2.2,24.8,18.6,21,47,24,68.57,0.15,1009,356,0.8,N/A,25.088
2018,11,10,18,0,0,0,0,0,0,0.242,99.26,2.2,23.6,17.3,0,0,0,67.79,0.15,1010,4,0.9,N/A,35.721
2018,11,10,19,0,0,0,0,0,0,0.242,112.71,2.2,22.7,17.2,0,0,0,70.93,0.15,1011,12,0.9,N/A,35.721
2018,11,10,20,0,0,0,0,0,0,0.242,126.36,2.2,21.9,17,0,0,0,73.89,0.15,1011,21,0.9,N/A,35.721
2018,11,10,21,0,0,0,0,0,0,0.242,140.12,2.3,21.3,16.9,0,0,0,76.21,0.15,1012,33,0.8,N/A,25.088
2018,11,10,22,0,0,0,0,0,0,0.242,153.83,2.3,20.8,16.8,0,0,0,78.07,0.15,1012,48,0.8,N/A,25.088
2018,11,10,23,0,0,0,0,0,0,0.241,167.04,2.3,20.3,16.7,0,0,0,80.01,0.15,1012,64,0.8,N/A,25.088
2018,11,11,0,0,0,0,0,0,0,0.241,173.3,2.3,20.1,16.5,0,0,0,79.91,0.15,1011,79,0.7,N/A,16.807
2018,11,11,1,0,0,0,0,0,0,0.242,162.22,2.3,19.8,16.4,0,0,0,80.55,0.15,1011,93,0.7,N/A,16.807
2018,11,11,2,0,0,0,0,0,0,0.242,148.7,2.3,19.6,16.3,0,0,0,81.11,0.15,1011,109,0.6,N/A,10.584
2018,11,11,3,0,0,0,0,0,0,0.242,134.95,2.3,19.4,16.1,0,0,0,81.2,0.15,1011,123,0.5,N/A,6.125
2018,11,11,4,0,0,0,0,0,0,0.242,121.23,2.3,19.2,15.9,0,0,0,81.42,0.15,1011,119,0.4,N/A,3.136
2018,11,11,5,0,0,0,0,0,0,0.242,107.65,2.3,19,15.9,0,0,0,81.97,0.15,1012,89,0.3,N/A,1.323
2018,11,11,6,0,0,0,0,0,0,0.242,94.33,2.3,18.6,15.8,0,0,0,83.92,0.15,1012,63,0.4,N/A,3.136
2018,11,11,7,0,61,170,86,0,0,0.241,81.31,2.3,19.9,17.1,61,170,86,84.07,0.15,1013,51,0.6,N/A,10.584
2018,11,11,8,0,132,434,286,0,0,0.241,69.1,2.2,21.8,17.3,132,434,286,75.65,0.15,1014,40,0.9,N/A,35.721
2018,11,11,9,0,177,562,475,0,0,0.242,57.96,2.3,25.4,17.9,177,562,475,63.14,0.15,1014,8,1.3,N/A,107.653
2018,11,11,10,0,203,646,629,0,0,0.242,48.67,2.3,27.7,17.9,203,646,629,55.15,0.15,1014,353,2.1,N/A,453.789
2018,11,11,11,0,207,697,721,0,0,0.243,42.51,2.3,28.6,18,207,697,721,52.55,0.15,1013,354,2.2,N/A,521.752
2018,11,11,12,0,185,754,755,0,0,0.244,40.91,2.3,29.1,17.9,185,754,755,50.81,0.15,1012,358,2,N/A,392
2018,11,11,13,0,176,745,708,0,0,0.244,44.38,2.3,29.3,17.7,176,745,708,49.6,0.15,1011,2,1.7,N/A,240.737
2018,11,11,14,0,160,701,593,0,0,0.246,51.9,2.3,29.2,17.4,160,701,593,49.13,0.15,1010,5,1.4,N/A,134.456
2018,11,11,15,0,136,609,421,0,0,0.246,62.02,2.3,28.7,17.4,136,609,421,50.33,0.15,1010,6,1.3,N/A,107.653
2018,11,11,16,0,97,430,218,0,0,0.247,73.64,2.3,27.7,18,97,430,218,55.42,0.15,1010,6,1.1,N/A,65.219
2018,11,11,17,0,24,95,31,0,0,0.247,86.06,2.3,25.1,19,24,95,31,69.06,0.15,1010,14,0.9,N/A,35.721
2018,11,11,18,0,0,0,0,0,0,0.247,99.34,2.3,24.1,17.8,0,0,0,67.99,0.15,1011,32,0.9,N/A,35.721
2018,11,11,19,0,0,0,0,0,0,0.246,112.77,2.3,23.5,17.5,0,0,0,69.15,0.15,1012,54,0.9,N/A,35.721
2018,11,11,20,0,0,0,0,0,0,0.245,126.42,2.3,23.1,17.2,0,0,0,69.29,0.15,1013,77,0.9,N/A,35.721
2018,11,11,21,0,0,0,0,0,0,0.245,140.17,2.2,22.5,16.9,0,0,0,70.85,0.15,1013,99,0.9,N/A,35.721
2018,11,11,22,0,0,0,0,0,0,0.244,153.89,2.2,21.8,16.8,0,0,0,73.09,0.15,1013,119,0.8,N/A,25.088
2018,11,11,23,0,0,0,0,3,0,0.243,167.15,2.2,21.3,16.5,0,0,0,74.31,0.15,1013,135,0.8,N/A,25.088
2018,11,12,0,0,0,0,0,0,0,0.243,173.57,2.2,20.9,16.3,0,0,0,74.98,0.15,1012,152,0.6,N/A,10.584
2018,11,12,1,0,0,0,0,0,0,0.242,162.35,2.2,20.6,16.1,0,0,0,75.23,0.15,1012,176,0.4,N/A,3.136
2018,11,12,2,0,0,0,0,0,0,0.242,148.8,2.1,20,15.9,0,0,0,77.41,0.15,1011,218,0.3,N/A,1.323
2018,11,12,3,0,0,0,0,0,0,0.242,135.05,2.2,19.5,15.8,0,0,0,79.32,0.15,1011,263,0.4,N/A,3.136
2018,11,12,4,0,0,0,0,0,0,0.242,121.34,2.2,18.8,15.8,0,0,0,82.56,0.15,1011,288,0.6,N/A,10.584
2018,11,12,5,0,0,0,0,1,0,0.242,107.77,2.2,18.1,15.7,0,0,0,85.91,0.15,1011,305,0.7,N/A,16.807
2018,11,12,6,0,0,0,0,0,0,0.242,94.46,2.2,17.5,15.7,0,0,0,89.17,0.16,1012,320,0.8,N/A,25.088
2018,11,12,7,0,55,241,91,1,0,0.241,81.46,2.2,19.3,16.8,55,241,91,85.27,0.16,1013,335,1.1,N/A,65.219
2018,11,12,8,0,113,511,294,0,0,0.241,69.28,2.2,21.4,17.1,113,511,294,76.45,0.16,1013,345,1.3,N/A,107.653
2018,11,12,9,0,143,654,488,0,0,0.241,58.16,2.3,25.6,17.4,143,654,488,60.54,0.16,1013,358,1.4,N/A,134.456
2018,11,12,10,0,161,731,642,0,0,0.241,48.91,2.3,27.6,17.5,161,731,642,54.29,0.16,1013,1,1.6,N/A,200.704
2018,11,12,11,0,168,773,735,0,0,0.241,42.78,2.3,28.6,17.4,168,773,735,50.77,0.16,1012,357,1.7,N/A,240.737
2018,11,12,12,0,171,779,757,0,0,0.24,41.18,2.3,29.2,17.3,171,779,757,48.59,0.16,1011,349,1.6,N/A,200.704
2018,11,12,13,0,165,763,708,0,0,0.24,44.62,2.3,29.5,17,165,763,708,47.11,0.16,1009,340,1.6,N/A,200.704
2018,11,12,14,0,154,711,591,1,0,0.24,52.1,2.3,29.4,17,154,711,591,47.1,0.16,1008,332,1.6,N/A,200.704
2018,11,12,15,0,152,554,411,7,0,0.24,62.17,2.3,28.9,16.8,154,480,379,48.03,0.16,1008,330,1.4,N/A,134.456
2018,11,12,16,0,105,369,209,7,5,0.24,73.76,2.3,27.9,17.5,105,369,209,53.08,0.16,1008,329,1,N/A,49
2018,11,12,17,0,22,65,26,7,5,0.241,86.15,2.3,25.6,18.6,22,65,26,65.08,0.16,1008,332,0.7,N/A,16.807
2018,11,12,18,0,0,0,0,7,0,0.241,99.41,2.3,24.9,16.9,0,0,0,61.11,0.16,1009,337,0.6,N/A,10.584
2018,11,12,19,0,0,0,0,1,0,0.242,112.83,2.3,24.5,16.6,0,0,0,61.36,0.16,1010,340,0.4,N/A,3.136
2018,11,12,20,0,0,0,0,0,0,0.242,126.47,2.4,23.9,16.4,0,0,0,62.85,0.16,1010,316,0.1,N/A,0.049
2018,11,12,21,0,0,0,0,7,0,0.242,140.21,2.4,23.2,16.2,0,0,0,64.81,0.16,1011,265,0.1,N/A,0.049
2018,11,12,22,0,0,0,0,7,0,0.241,153.94,2.4,22.4,16.1,0,0,0,67.74,0.16,1011,275,0.2,N/A,0.392
2018,11,12,23,0,0,0,0,0,0,0.241,167.26,2.4,21.5,16.2,0,0,0,71.66,0.16,1010,289,0.3,N/A,1.323
2018,11,13,0,0,0,0,0,7,0,0.241,173.83,2.4,20.8,16,0,0,0,74.17,0.16,1010,297,0.3,N/A,1.323
2018,11,13,1,0,0,0,0,7,0,0.24,162.48,2.4,20.2,15.8,0,0,0,76.07,0.16,1010,306,0.4,N/A,3.136
2018,11,13,2,0,0,0,0,7,0,0.24,148.9,2.4,19.6,15.7,0,0,0,78.1,0.16,1009,320,0.5,N/A,6.125
2018,11,13,3,0,0,0,0,3,0,0.241,135.15,2.3,19.1,15.5,0,0,0,79.76,0.16,1009,328,0.6,N/A,10.584
2018,11,13,4,0,0,0,0,7,0,0.241,121.45,2.3,18.7,15.4,0,0,0,80.95,0.16,1009,331,0.6,N/A,10.584
2018,11,13,5,0,0,0,0,7,0,0.241,107.89,2.3,18.4,15.2,0,0,0,81.68,0.16,1009,333,0.6,N/A,10.584
2018,11,13,6,0,0,0,0,3,0,0.241,94.59,2.3,18,15.2,0,0,0,83.56,0.15,1010,341,0.7,N/A,16.807
2018,11,13,7,0,51,80,63,0,0,0.241,81.61,2.3,19.2,16.5,51,80,63,84.11,0.15,1010,350,0.8,N/A,25.088
2018,11,13,8,0,162,245,248,0,0,0.241,69.46,2.3,21,16.3,162,245,248,74.39,0.15,1011,352,1.1,N/A,65.219
2018,11,13,9,0,240,360,429,0,0,0.241,58.37,2.3,24.3,16.4,240,360,429,61.57,0.15,1012,357,1,N/A,49
2018,11,13,10,0,292,428,572,0,0,0.24,49.15,2.3,27.3,16.1,292,428,572,50.33,0.15,1011,356,1.2,N/A,84.672
2018,11,13,11,0,320,462,657,0,0,0.24,43.04,2.4,28.5,16.2,320,462,657,47.23,0.15,1010,346,1.1,N/A,65.219
2018,11,13,12,0,233,654,724,0,0,0.24,41.45,2.4,29.3,16.3,233,654,724,45.48,0.15,1009,333,1.1,N/A,65.219
2018,11,13,13,0,226,633,675,0,0,0.239,44.85,2.4,29.6,16.3,226,633,675,44.55,0.15,1008,316,1.1,N/A,65.219
2018,11,13,14,0,211,575,563,0,0,0.239,52.29,2.4,29.5,16.3,211,575,563,44.9,0.15,1007,299,1.2,N/A,84.672
2018,11,13,15,0,177,469,395,0,0,0.24,62.32,2.4,29.1,16.3,177,469,395,46.04,0.15,1007,289,1.2,N/A,84.672
2018,11,13,16,0,117,290,198,0,0,0.24,73.87,2.4,27.8,17.4,117,290,198,53.02,0.15,1007,280,1,N/A,49
2018,11,13,17,0,19,41,22,0,0,0.241,86.23,2.4,25.2,18.5,19,41,22,66.36,0.15,1007,270,0.8,N/A,25.088
2018,11,13,18,0,0,0,0,0,0,0.241,99.48,2.4,24,17.2,0,0,0,65.77,0.15,1008,260,0.9,N/A,35.721
2018,11,13,19,0,0,0,0,0,0,0.241,112.89,2.3,23,17.1,0,0,0,69.22,0.15,1008,255,0.9,N/A,35.721
2018,11,13,20,0,0,0,0,0,0,0.241,126.51,2.3,22.1,16.9,0,0,0,72.58,0.15,1009,251,1,N/A,49
2018,11,13,21,0,0,0,0,0,0,0.241,140.25,2.3,21.5,16.8,0,0,0,74.48,0.15,1009,248,1,N/A,49
2018,11,13,22,0,0,0,0,0,0,0.242,153.99,2.3,20.9,16.6,0,0,0,76.57,0.15,1009,247,1,N/A,49
2018,11,13,23,0,0,0,0,0,0,0.242,167.35,2.3,20.3,16.5,0,0,0,78.61,0.15,1009,245,1,N/A,49
2018,11,14,0,0,0,0,0,0,0,0.242,174.08,2.3,19.8,16.3,0,0,0,80.11,0.15,1009,245,1,N/A,49
2018,11,14,1,0,0,0,0,0,0,0.242,162.6,2.2,19.3,16.1,0,0,0,81.54,0.15,1008,248,1,N/A,49
2018,11,14,2,0,0,0,0,0,0,0.242,149.01,2.2,18.8,15.9,0,0,0,83.1,0.15,1008,259,1,N/A,49
2018,11,14,3,0,0,0,0,0,0,0.242,135.26,2.3,18.2,15.8,0,0,0,85.65,0.15,1008,275,1,N/A,49
2018,11,14,4,0,0,0,0,0,0,0.242,121.55,2.3,17.5,15.7,0,0,0,89.1,0.15,1008,290,1,N/A,49
2018,11,14,5,0,0,0,0,0,0,0.242,108.01,2.4,17,15.7,0,0,0,91.76,0.15,1009,301,1,N/A,49
2018,11,14,6,0,0,0,0,0,0,0.242,94.73,2.4,16.7,15.7,0,0,0,93.57,0.16,1010,311,0.9,N/A,35.721
2018,11,14,7,0,49,67,58,0,0,0.241,81.76,2.5,18.6,16.5,49,67,58,87.36,0.16,1011,322,1.4,N/A,134.456
2018,11,14,8,0,166,219,242,3,5,0.241,69.64,2.5,20.5,16.7,166,219,242,78.75,0.16,1012,332,1.7,N/A,240.737
2018,11,14,9,0,259,303,416,0,0,0.241,58.58,2.5,23.6,17.3,259,303,416,67.81,0.16,1012,332,1.2,N/A,84.672
2018,11,14,10,0,315,377,561,7,5,0.241,49.39,2.5,27.3,16.5,315,377,561,51.87,0.16,1012,301,0.8,N/A,25.088
2018,11,14,11,0,344,415,647,0,0,0.242,43.3,2.6,28.6,16.4,344,415,647,47.77,0.16,1011,278,0.7,N/A,16.807
2018,11,14,12,0,375,376,655,0,0,0.242,41.71,2.6,29.2,16.4,375,376,655,46.1,0.16,1010,271,0.9,N/A,35.721
2018,11,14,13,0,354,366,612,0,0,0.243,45.08,2.6,29.5,16.5,354,366,612,45.54,0.16,1009,274,1.1,N/A,65.219
2018,11,14,14,0,308,324,505,0,0,0.243,52.47,2.6,29.5,16.5,308,324,505,45.51,0.16,1008,278,1.3,N/A,107.653
2018,11,14,15,0,235,230,342,0,0,0.243,62.46,2.6,29,17,235,230,342,48.29,0.16,1008,279,1.2,N/A,84.672
2018,11,14,16,0,123,124,157,0,0,0.243,73.98,2.6,27.7,18.6,123,124,157,57.62,0.16,1008,278,0.9,N/A,35.721
2018,11,14,17,0,10,12,11,1,0,0.244,86.31,2.5,25.5,18.5,10,12,11,65.39,0.16,1009,268,0.8,N/A,25.088
2018,11,14,18,0,0,0,0,0,0,0.245,99.54,2.5,24.7,17.4,0,0,0,63.78,0.16,1009,254,0.8,N/A,25.088
2018,11,14,19,0,0,0,0,0,0,0.245,112.94,2.5,24,17.2,0,0,0,65.69,0.16,1010,239,0.8,N/A,25.088
